"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30H4UDGLT98FTTTQB67I74DNNHIPMV","A21VEGA3LHNPZN","Rejected","Thu Oct 22 20:00:15 PDT 2020","Thu Oct 22 20:06:26 PDT 2020","Fri Oct 23 20:06:26 PDT 2020","","Fri Oct 23 19:34:54 PDT 2020","suspcious responses, doubts about qualifiations for study, possible mischaracterization of identity.","371","0% (0/1)","0% (0/1)","0% (0/0)","41611"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30H4UDGLT98FTTTQB67I74DNNMZMPJ","A1HL4VPOJTZVLT","Approved","Fri Oct 23 19:38:42 PDT 2020","Fri Oct 23 19:52:30 PDT 2020","Sat Oct 24 19:52:30 PDT 2020","Sat Oct 24 19:01:54 PDT 2020","","","828","100% (1/1)","100% (1/1)","0% (0/0)","46447"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30H4UDGLT98FTTTQB67I74DNNMZPMM","A1QPPCHZKNW6PX","Approved","Fri Oct 23 19:39:00 PDT 2020","Fri Oct 23 19:45:36 PDT 2020","Sat Oct 24 19:45:36 PDT 2020","Sat Oct 24 19:01:56 PDT 2020","","","396","100% (1/1)","100% (1/1)","0% (0/0)","66295"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30IQTZXKARWNZOOA8SU13KSDMDQ0XJ","A3T4TL72U1NDRS","Rejected","Thu Oct 22 19:54:07 PDT 2020","Thu Oct 22 20:35:33 PDT 2020","Fri Oct 23 20:35:33 PDT 2020","","Fri Oct 23 19:34:51 PDT 2020","Nonsensical answers, incomplete answers, suspected coordination, or data problems","2486","0% (0/1)","0% (0/1)","0% (0/0)","83105"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30IQTZXKARWNZOOA8SU13KSDMIK0XN","A2N8SNKVU4M1MB","Rejected","Fri Oct 23 21:44:46 PDT 2020","Fri Oct 23 21:57:32 PDT 2020","Sat Oct 24 21:57:32 PDT 2020","","Sat Oct 24 19:01:11 PDT 2020","The majority of data we received came from non US or North American ISP addresses. To participate in this study it was clearly stated that you must be an American citizen. This data came from a non-U.S. ISP, suggesting these data may be based","766","0% (0/1)","0% (0/1)","0% (0/0)","13556"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30JNVC0ORGAE1RTUKM6UF4V1BR5HQ5","AQL7N3YPKDWGW","Rejected","Thu Oct 22 19:57:56 PDT 2020","Thu Oct 22 20:40:15 PDT 2020","Fri Oct 23 20:40:15 PDT 2020","","Fri Oct 23 19:34:18 PDT 2020","Nonsensical answers, incomplete answers, suspected coordination, or data problems","2539","0% (0/1)","0% (0/1)","0% (0/0)","23281"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30JNVC0ORGAE1RTUKM6UF4V1BR5QHE","A7UAEO1A6LMXG","Rejected","Thu Oct 22 20:03:12 PDT 2020","Thu Oct 22 20:15:05 PDT 2020","Fri Oct 23 20:15:05 PDT 2020","","Fri Oct 23 19:34:57 PDT 2020","suspcious responses, doubts about qualifiations for study, possible mischaracterization of identity.","713","0% (0/1)","0% (0/1)","0% (0/0)","15342"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30LB5CDZNJ0C4JOP9AIM058OUDNZ0E","A1MP9111IFPT1L","Rejected","Thu Oct 22 19:55:21 PDT 2020","Thu Oct 22 20:20:46 PDT 2020","Fri Oct 23 20:20:46 PDT 2020","","Fri Oct 23 19:34:42 PDT 2020","Nonsensical answers, incomplete answers, suspected coordination, or data problems","1525","0% (0/1)","0% (0/1)","0% (0/0)","16467"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30LB5CDZNJ0C4JOP9AIM058OUDO0ZG","A1CTHU1AF02JMC","Approved","Thu Oct 22 19:54:09 PDT 2020","Thu Oct 22 20:24:03 PDT 2020","Fri Oct 23 20:24:03 PDT 2020","Fri Oct 23 19:35:43 PDT 2020","","","1794","100% (1/1)","100% (1/1)","0% (0/0)","34163"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30LB5CDZNJ0C4JOP9AIM058OUJTZ0W","A1Q5M4ZDDB0RC9","Rejected","Sat Oct 24 00:17:11 PDT 2020","Sat Oct 24 00:27:49 PDT 2020","Sun Oct 25 00:27:49 PDT 2020","","Sat Oct 24 19:01:06 PDT 2020","The majority of data we received came from non US or North American ISP addresses. To participate in this study it was clearly stated that you must be an American citizen. This data came from a non-U.S. ISP, suggesting these data may be based","638","0% (0/1)","0% (0/1)","0% (0/0)","93859"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30LSNF2391LX532TOTYEJYYDV3QI2F","A1QNHPN4Q4UVGK","Rejected","Fri Oct 23 20:01:22 PDT 2020","Fri Oct 23 20:09:00 PDT 2020","Sat Oct 24 20:09:00 PDT 2020","","Sat Oct 24 19:01:14 PDT 2020","The majority of data we received came from non US or North American ISP addresses. To participate in this study it was clearly stated that you must be an American citizen. This data came from a non-U.S. ISP, suggesting these data may be based","458","0% (0/1)","0% (0/1)","0% (0/0)","86186"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30OG32W0S11HEKP0ET67Q73JE0PNE7","A8KX1HFH8NE2Q","Approved","Thu Oct 22 20:52:15 PDT 2020","Thu Oct 22 21:31:31 PDT 2020","Fri Oct 23 21:31:31 PDT 2020","Fri Oct 23 19:35:32 PDT 2020","","","2356","100% (1/1)","100% (1/1)","0% (0/0)","15265"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30OG32W0S11HEKP0ET67Q73JE5KEN3","AZODV1B3ZK2I4","Approved","Fri Oct 23 21:50:01 PDT 2020","Fri Oct 23 21:55:47 PDT 2020","Sat Oct 24 21:55:47 PDT 2020","Mon Oct 26 05:42:54 PDT 2020","Sat Oct 24 19:01:02 PDT 2020","","346","100% (1/1)","100% (1/1)","100% (1/0)","59772"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30OG32W0S11HEKP0ET67Q73JE5PNEH","A1S1REXPTN6A83","Approved","Fri Oct 23 22:50:42 PDT 2020","Fri Oct 23 23:13:36 PDT 2020","Sat Oct 24 23:13:36 PDT 2020","Sat Oct 24 19:01:23 PDT 2020","","","1374","100% (1/1)","100% (1/1)","0% (0/0)","41304"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30X31N5D6AGB4K0T6KL7TINYGKZASB","AFUUPNBIKHRFZ","Rejected","Thu Oct 22 19:52:16 PDT 2020","Thu Oct 22 20:11:56 PDT 2020","Fri Oct 23 20:11:56 PDT 2020","","Fri Oct 23 19:34:44 PDT 2020","Nonsensical answers, incomplete answers, suspected coordination, or data problems","1180","0% (0/1)","0% (0/1)","0% (0/0)","40417"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30X31N5D6AGB4K0T6KL7TINYGKZSAT","ACWBK5ISFR2B2","Approved","Thu Oct 22 19:52:05 PDT 2020","Thu Oct 22 20:31:09 PDT 2020","Fri Oct 23 20:31:09 PDT 2020","Fri Oct 23 19:35:49 PDT 2020","","","2344","100% (1/1)","100% (1/1)","0% (0/0)","41728"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30X31N5D6AGB4K0T6KL7TINYGL1SAX","A12SGLXX6B9DKR","Approved","Thu Oct 22 20:16:32 PDT 2020","Thu Oct 22 20:27:12 PDT 2020","Fri Oct 23 20:27:12 PDT 2020","Fri Oct 23 19:44:45 PDT 2020","","","640","100% (1/1)","100% (1/1)","0% (0/0)","98368"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","30ZX6P7VFFLT0EMZ6BJEVZDD8DUJ2X","A1931GREDMHC3I","Rejected","Thu Oct 22 19:52:45 PDT 2020","Thu Oct 22 20:16:51 PDT 2020","Fri Oct 23 20:16:51 PDT 2020","","Fri Oct 23 19:35:23 PDT 2020","suspcious responses, doubts about qualifiations for study, possible mischaracterization of identity.","1446","0% (0/1)","0% (0/1)","0% (0/0)","86207"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","3137ONMDKNVB4S8ERPTC0NUMDO4GET","AJ9356RKKZTY4","Rejected","Thu Oct 22 20:00:21 PDT 2020","Thu Oct 22 20:21:23 PDT 2020","Fri Oct 23 20:21:23 PDT 2020","","Fri Oct 23 19:35:27 PDT 2020","suspcious responses, doubts about qualifiations for study, possible mischaracterization of identity.","1262","0% (0/1)","0% (0/1)","0% (0/0)","98113"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","3137ONMDKNVB4S8ERPTC0NUMDTOEGL","AEJI1P3PMRNXA","Rejected","Fri Oct 23 20:03:59 PDT 2020","Fri Oct 23 20:16:21 PDT 2020","Sat Oct 24 20:16:21 PDT 2020","","Sat Oct 24 19:01:03 PDT 2020","Did not complete task--likely never submitted survey, so no record of this ID in the data","742","0% (0/1)","0% (0/1)","0% (0/0)","84533"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","317HQ483IEITUPRMACWYBM1B6TWINB","A16U186WXJXIWR","Rejected","Thu Oct 22 19:59:15 PDT 2020","Thu Oct 22 20:21:51 PDT 2020","Fri Oct 23 20:21:51 PDT 2020","","Fri Oct 23 19:35:06 PDT 2020","suspcious responses, doubts about qualifiations for study, possible mischaracterization of identity.","1356","0% (0/1)","0% (0/1)","0% (0/0)","41386"
"3O2Y2UIUDWK5Q86ZMPTVSDBSSH4KFO","3FSCUW4D37AW8NXCQA7DAEEA584SSK","What Makes Photographs Iconic?","The purpose of this study is to understand what makes photographs iconic. The answers you provide will be used for a research study testing hypotheses on the power of images being conducted at the University of Notre Dame.","survey, photograph opinions","$2.00","Thu Oct 22 19:50:19 PDT 2020","1830","BatchId:4227104;OriginalHitTemplateId:920937340;","3600","86400","Thu Nov 05 18:50:19 PST 2020","","","317HQ483IEITUPRMACWYBM1B6TWNIG","A25HWQ8I5VU32H","Rejected","Thu Oct 22 20:52:15 PDT 2020","Thu Oct 22 21:10:54 PDT 2020","Fri Oct 23 21:10:54 PDT 2020","","Fri Oct 23 19:35:19 PDT 2020","suspcious responses, doubts about qualifiations for study, possible mischaracterization of identity.","1119","0% (0/1)","0% (0/1)","0% (0/0)","71294"
